benchmark_family,instance_id,seed,N,solver,raw_objective,energy_total,is_feasible,runtime_sec,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
spectral_dense,spectral_dense_N100_k1e4_seed1017,1017,100,sa_echo,0.0,0.0,1,1.945,-9.999999999999064e-05,1.0000000000000013,99999999.85286388,30,,,,,1.0,10000.0,0.3,200000,38703,38703,0.193515,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1018,1018,100,sa_echo,0.0,0.0,1,1.986,-0.00010000000000000406,0.9999999999999993,99999999.75632392,30,,,,,1.0,10000.0,0.3,200000,37412,37412,0.18706,100.0,8,1
spectral_dense,spectral_dense_N100_k1e4_seed1019,1019,100,sa_echo,0.0,0.0,1,1.948,-0.00010000000000001276,0.9999999999999999,100000000.02343094,30,,,,,1.0,10000.0,0.3,200000,36781,36781,0.183905,100.0,8,1
spectral_dense,spectral_dense_N200_k1e4_seed1000,1000,200,sa_echo,0.0,0.0,1,6.252,-9.999999999999727e-05,0.9999999999999987,100000000.02833244,60,,,,,1.0,10000.0,0.3,400000,66344,66344,0.16586,100.0,8,2
spectral_dense,spectral_dense_N200_k1e4_seed1001,1001,200,sa_echo,0.0,0.0,1,6.51,-9.999999999998934e-05,1.0000000000000004,99999999.95457152,60,,,,,1.0,10000.0,0.3,400000,68577,68577,0.1714425,100.0,8,4
spectral_dense,spectral_dense_N200_k1e4_seed1002,1002,200,sa_echo,0.0,0.0,1,6.411,-0.00010000000000000423,1.0,100000000.09000653,60,,,,,1.0,10000.0,0.3,400000,66325,66325,0.1658125,100.0,8,2
spectral_dense,spectral_dense_N200_k1e4_seed1003,1003,200,sa_echo,0.0,0.0,1,6.379,-9.99999999999773e-05,1.0000000000000013,100000000.05779885,60,,,,,1.0,10000.0,0.3,400000,66233,66233,0.1655825,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1004,1004,200,sa_echo,0.0,0.0,1,6.397,-0.0001000000000000228,1.000000000000001,100000000.01609771,60,,,,,1.0,10000.0,0.3,400000,63816,63816,0.15954,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1005,1005,200,sa_echo,0.0,0.0,1,6.639,-0.00010000000000003799,0.9999999999999991,99999999.69000551,60,,,,,1.0,10000.0,0.3,400000,66262,66262,0.165655,100.0,8,5
spectral_dense,spectral_dense_N200_k1e4_seed1006,1006,200,sa_echo,0.0,0.0,1,6.526,-9.9999999999997e-05,0.9999999999999992,99999999.98346937,60,,,,,1.0,10000.0,0.3,400000,67733,67733,0.1693325,100.0,8,3
spectral_dense,spectral_dense_N200_k1e4_seed1007,1007,200,sa_echo,0.0,0.0,1,6.727,-0.00010000000000002493,0.9999999999999996,99999999.9365165,60,,,,,1.0,10000.0,0.3,400000,65063,65063,0.1626575,100.0,8,1
