benchmark_family,instance_id,seed,N,solver,raw_objective,energy_total,is_feasible,runtime_sec,eigen_min,eigen_max,condition_number,neg_eigs,edge_prob,num_edges,k_frac,K_card,penalty_weight,kappa_target,neg_frac,budget_total_flips,target_flips_used,echo_final_stage_flips,echo_final_stage_frac,echo_tau0,echo_num_stages,echo_best_stage
portfolio_card,portfolio_card_N200_seed1010,1010,200,sa_echo,-8764.913014489,-8764.913014489,1,7.681,-583.5956517652083,1358.9085442769233,2.335368848021243,199,,,0.15,30,9.710188006492345,,,400000,160000,160000,0.4,485.5094003246174,6,2
portfolio_card,portfolio_card_N200_seed1011,1011,200,sa_echo,-8829.641436361411,-8829.641436361411,1,8.347,-587.9823664122387,1369.2036714995907,2.3364984278788783,199,,,0.15,30,9.783297976149113,,,400000,160000,160000,0.4,489.1648988074569,6,2
portfolio_card,portfolio_card_N200_seed1012,1012,200,sa_echo,-8674.168275825421,-8674.168275825421,1,8.343,-577.5726063118332,1344.8797903150862,2.3357617736236174,199,,,0.15,30,9.609880277904702,,,400000,160000,160000,0.4,480.49401389523507,6,2
portfolio_card,portfolio_card_N200_seed1013,1013,200,sa_echo,-8712.345049254682,-8712.345049254682,1,8.36,-580.1604581771787,1350.9712478166375,2.335541100598508,199,,,0.15,30,9.652988873071996,,,400000,160000,160000,0.4,482.6494436536001,6,2
portfolio_card,portfolio_card_N200_seed1014,1014,200,sa_echo,-8838.63086723163,-8838.63086723163,1,7.884,-588.5814561435607,1370.5990518978087,2.3352340312390676,199,,,0.15,30,9.79326737200415,,,400000,160000,160000,0.4,489.66336860020726,6,2
portfolio_card,portfolio_card_N200_seed1015,1015,200,sa_echo,-8621.299690067424,-8621.299690067424,1,8.245,-574.0533618558877,1336.6852502894783,2.3358488091800105,199,,,0.15,30,9.551201116954806,,,400000,160000,160000,0.4,477.56005584773976,6,2
portfolio_card,portfolio_card_N200_seed1016,1016,200,sa_echo,-8763.715969602603,-8763.715969602603,1,7.814,-583.604369999391,1358.98731175495,2.335897234173821,199,,,0.15,30,9.710397235158268,,,400000,160000,160000,0.4,485.51986175791495,6,2
portfolio_card,portfolio_card_N200_seed1017,1017,200,sa_echo,-8718.769777557582,-8718.769777557582,1,8.248,-580.6007312177715,1351.9418410044418,2.335770616203545,199,,,0.15,30,9.660319516414633,,,400000,160000,160000,0.4,483.01597582073225,6,0
portfolio_card,portfolio_card_N200_seed1018,1018,200,sa_echo,-8792.829419879665,-8792.829419879665,1,8.03,-585.4464577819876,1363.2668018136865,2.3359894813663,199,,,0.15,30,9.74103008862354,,,400000,160000,160000,0.4,487.05150443117714,6,1
portfolio_card,portfolio_card_N200_seed1019,1019,200,sa_echo,-8754.649809321352,-8754.649809321352,1,8.559,-582.9349763361737,1357.4155909009273,2.335853742031351,199,,,0.15,30,9.699157302492225,,,400000,160000,160000,0.4,484.9578651246129,6,2
portfolio_card,portfolio_card_N300_seed1000,1000,300,sa_echo,-19655.34809973095,-19655.34809973095,1,20.616,-872.9188346248918,2034.0543578779807,2.3347722923229792,299,,,0.15,45,9.688209113034953,,,600000,240000,240000,0.4,726.6156834776211,6,2
portfolio_card,portfolio_card_N300_seed1001,1001,300,sa_echo,-19618.369432968902,-19618.369432968902,1,20.312,-871.278060558886,2030.2875151000003,2.3349371660158593,299,,,0.15,45,9.670054608829785,,,600000,240000,240000,0.4,725.2540956622355,6,2
portfolio_card,portfolio_card_N300_seed1002,1002,300,sa_echo,-19682.346230822954,-19682.346230822954,1,21.33,-874.102390451143,2036.7969686152005,2.334968155429478,299,,,0.15,45,9.701319535672038,,,600000,240000,240000,0.4,727.5989651754036,6,2
portfolio_card,portfolio_card_N300_seed1003,1003,300,sa_echo,-19608.47736402072,-19608.47736402072,1,21.572,-870.8074144447576,2029.1578094652054,2.3347635097709367,299,,,0.15,45,9.664733531563444,,,600000,240000,240000,0.4,724.8550148672598,6,2
portfolio_card,portfolio_card_N300_seed1004,1004,300,sa_echo,-19978.500238766264,-19978.500238766264,1,21.346,-887.2133689343307,2067.3649052352835,2.3348994414147057,299,,,0.15,45,9.846945382135235,,,600000,240000,240000,0.4,738.5209036601442,6,2
portfolio_card,portfolio_card_N300_seed1005,1005,300,sa_echo,-19840.769865272905,-19840.769865272905,1,21.042,-881.10096899666,2053.1278363442943,2.3347398930101417,299,,,0.15,45,9.779066555629907,,,600000,240000,240000,0.4,733.4299916722432,6,2
portfolio_card,portfolio_card_N300_seed1006,1006,300,sa_echo,-19782.572450865875,-19782.572450865875,1,22.555,-878.5666486435799,2047.228148235769,2.334600649634352,299,,,0.15,45,9.750886683432508,,,600000,240000,240000,0.4,731.3165012574395,6,2
portfolio_card,portfolio_card_N300_seed1007,1007,300,sa_echo,-19887.31988427066,-19887.31988427066,1,21.618,-883.1962400807369,2058.0086132229426,2.3344526943298423,299,,,0.15,45,9.8023514469009,,,600000,240000,240000,0.4,735.176358517569,6,2
portfolio_card,portfolio_card_N300_seed1008,1008,300,sa_echo,-19740.33834702226,-19740.33834702226,1,21.038,-876.7270085701448,2042.9729043014454,2.3348917377770513,299,,,0.15,45,9.730553907211275,,,600000,240000,240000,0.4,729.791543040845,6,2
portfolio_card,portfolio_card_N300_seed1009,1009,300,sa_echo,-19861.40789453441,-19861.40789453441,1,20.822,-882.0714680311171,2055.3912886087896,2.33455599703284,299,,,0.15,45,9.789828654846499,,,600000,240000,240000,0.4,734.237149113488,6,2
portfolio_card,portfolio_card_N300_seed1010,1010,300,sa_echo,-19839.791441798432,-19839.791441798432,1,21.121,-881.0984341105993,2053.061346350904,2.3345639047672573,299,,,0.15,45,9.779016386952478,,,600000,240000,240000,0.4,733.4262290214373,6,0
portfolio_card,portfolio_card_N300_seed1011,1011,300,sa_echo,-19892.629088588867,-19892.629088588867,1,21.821,-883.4143428086826,2058.5075797157506,2.334914539071303,299,,,0.15,45,9.804741707782352,,,600000,240000,240000,0.4,735.3556280836764,6,2
portfolio_card,portfolio_card_N300_seed1012,1012,300,sa_echo,-19839.065505811326,-19839.065505811326,1,20.677,-881.0572477578643,2053.001756670894,2.334754461536159,299,,,0.15,45,9.778573772436765,,,600000,240000,240000,0.4,733.3930329327577,6,2
portfolio_card,portfolio_card_N300_seed1013,1013,300,sa_echo,-19774.721457128042,-19774.721457128042,1,21.388,-878.2124905098328,2046.4007776706428,2.335293954464968,299,,,0.15,45,9.746965540624235,,,600000,240000,240000,0.4,731.0224155468169,6,2
portfolio_card,portfolio_card_N300_seed1014,1014,300,sa_echo,-19972.26525017214,-19972.26525017214,1,20.971,-887.0153927994037,2066.9235248503655,2.3347774164767965,299,,,0.15,45,9.844762372055303,,,600000,240000,240000,0.4,738.3571779041486,6,2
portfolio_card,portfolio_card_N300_seed1015,1015,300,sa_echo,-19771.93872325529,-19771.93872325529,1,21.773,-878.002298961544,2045.8948613496264,2.3346694692055348,299,,,0.15,45,9.744674279231486,,,600000,240000,240000,0.4,730.8505709423619,6,2
portfolio_card,portfolio_card_N300_seed1016,1016,300,sa_echo,-19601.645568341915,-19601.645568341915,1,20.902,-870.565738046509,2028.5358383702608,2.334899691456972,299,,,0.15,45,9.662015586933828,,,600000,240000,240000,0.4,724.6511690200375,6,1
portfolio_card,portfolio_card_N300_seed1017,1017,300,sa_echo,-19599.57061116421,-19599.57061116421,1,21.201,-870.3804818084589,2028.0973983627573,2.3347535420660126,299,,,0.15,45,9.65994735576862,,,600000,240000,240000,0.4,724.4960516826471,6,2
portfolio_card,portfolio_card_N300_seed1018,1018,300,sa_echo,-19946.2463582037,-19946.2463582037,1,21.224,-885.7820482752074,2064.047709526797,2.3347430226900565,299,,,0.15,45,9.831064423552274,,,600000,240000,240000,0.4,737.3298317664203,6,2
portfolio_card,portfolio_card_N300_seed1019,1019,300,sa_echo,-19863.99090358059,-19863.99090358059,1,21.187,-882.0966539085787,2055.4418093165186,2.334833602255479,299,,,0.15,45,9.79010800936244,,,600000,240000,240000,0.4,734.258100702183,6,2
