scenario_id,scenario_name,seed,N,M,K,L,echo_raw_objective,echo_energy,echo_feasible,echo_runtime_sec,echo_chosen_premium_band,echo_chosen_deductible_band,echo_selected_features_count,echo_selected_reg_features_count,echo_tau0,echo_num_stages,echo_best_stage,echo_steps_used,echo_final_condition_number,echo_final_negative_eigs,echo_final_roughness,sa_raw_objective,sa_energy,sa_feasible,sa_runtime_sec,greedy_raw_objective,greedy_energy,greedy_feasible,gurobi_ran,gurobi_raw_objective,gurobi_energy,gurobi_feasible,gurobi_status,gap_echo_to_sa,gap_echo_to_greedy,gap_echo_to_gurobi,echo_beats_sa,echo_ties_sa,echo_loses_sa,echo_beats_greedy,echo_ties_greedy,echo_beats_gurobi,echo_ties_gurobi,echo_loses_gurobi,w_onehot,w_reg,w_aff
3,S3_tight_regulation,1009,20,4,5,2,34.71897718771197,-2374885.612741584,1,22.855234384536743,5,2,3,3,1000000.0,8,7,800000,13873.839140908667,10,888397.0327831948,34.71897718771197,-2374885.612741584,1.0,19.7615795,34.71897718771197,-2374885.612741584,1,1,34.71897718771197,-2374885.612741584,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,118746.01658593856,237492.03317187715,0.0
3,S3_tight_regulation,1010,20,4,5,2,1964.3585086605271,-2963802.4320746893,1,22.544792890548703,5,1,3,3,1000000.0,7,6,800000,33304.03500401068,10,1109345.6899882471,1964.3585086605271,-2963802.4320746893,1.0,20.0896325,1964.3585086605271,-2963802.4320746893,1,1,1964.3585086605271,-2963802.4320746893,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,148288.3395291675,296576.679058335,0.0
3,S3_tight_regulation,1011,20,4,5,2,-160.25136865238505,-2690800.17841878,1,22.383023738861084,5,3,3,3,1000000.0,7,6,800000,26730.37397531242,10,1006514.1872922926,-160.25136865238505,-2690800.17841878,1.0,20.3382693,39.74863134761495,-2690600.17841878,1,1,-160.25136865238505,-2690800.17841878,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,134531.9963525064,269063.9927050128,0.0
3,S3_tight_regulation,1012,20,4,5,2,3701.935774299396,-2821677.2779015466,1,23.043031215667725,5,3,3,3,1000000.0,7,6,800000,34139.127672763345,10,1056752.554678431,3701.935774299396,-2821677.2779015466,1.0,21.3980511,3701.935774299396,-2821677.2779015466,1,1,3701.935774299396,-2821677.2779015466,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,141268.96068379228,282537.9213675845,0.0
3,S3_tight_regulation,1013,20,4,5,2,2627.8739924438178,-3010243.7959759915,1,22.51375436782837,5,3,3,3,1000000.0,7,6,800000,42777.43455884176,10,1126938.6264873454,2627.8739924438178,-3010243.7959759915,1.0,20.8881848,2627.8739924438178,-3010243.7959759915,1,1,2627.8739924438178,-3010243.7959759915,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,150643.5834984218,301287.1669968436,0.0
3,S3_tight_regulation,1014,20,4,5,2,5855.352563059667,-2412635.527802327,1,22.78809952735901,5,1,3,3,1000000.0,7,6,800000,35054.23146940143,10,904445.5122488808,5855.352563059667,-2412635.527802327,1.0,20.4250678,6455.352563059667,-2412035.527802327,1,1,5855.352563059667,-2412635.527802327,1,OPTIMAL,0.0,-600.0,0.0,0,1,0,1,0,0,1,0,120924.54401826931,241849.08803653863,0.0
3,S3_tight_regulation,1015,20,4,5,2,3156.672542545134,-2741679.8209443903,1,22.54602861404419,5,3,3,3,1000000.0,7,6,800000,33079.74164800459,10,1026645.6540075182,3156.672542545134,-2741679.8209443903,1.0,20.0673747,3156.672542545134,-2741679.8209443903,1,1,3156.672542545134,-2741679.8209443903,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,137241.82467434675,274483.6493486935,0.0
3,S3_tight_regulation,1016,20,4,5,2,2374.151699504755,-2738586.1013072724,1,22.66972780227661,5,3,3,3,1000000.0,8,7,800000,13207.203750337909,10,1025229.3080864116,2374.151699504755,-2738586.1013072724,1.0,20.371472,2574.151699504755,-2738386.1013072724,1,1,2374.151699504755,-2738586.1013072724,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,137048.01265033885,274096.0253006777,0.0
3,S3_tight_regulation,1017,20,4,5,2,2904.803874068578,-2228185.595179394,1,23.832735538482662,5,1,3,3,1000000.0,7,6,800000,16697.65785662544,10,834467.3625980016,2904.803874068578,-2228185.595179394,1.0,21.7315613,2904.803874068578,-2228185.595179394,1,1,2904.803874068578,-2228185.595179394,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,111554.51995267314,223109.0399053463,0.0
3,S3_tight_regulation,1018,20,4,5,2,2306.810151779272,-3491157.4342655726,1,23.014669179916385,5,3,3,3,1000000.0,7,6,800000,23638.2962027596,10,1306739.0146795716,2306.810151779272,-3491157.4342655726,1.0,22.2864129,2306.810151779272,-3491157.4342655726,1,1,2306.810151779272,-3491157.4342655726,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,174673.2122208676,349346.4244417352,0.0
3,S3_tight_regulation,1019,20,4,5,2,1826.4224365815817,-2689287.6263830448,1,23.036741018295288,5,3,3,3,1000000.0,7,6,800000,16492.085105064893,10,1006605.7915698373,1826.4224365815817,-2689287.6263830448,1.0,21.8338681,2026.4224365815817,-2689087.6263830448,1,1,1826.4224365815817,-2689287.6263830448,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,134555.70244098132,269111.40488196263,0.0
3,S3_tight_regulation,1000,30,4,5,3,4623.538685848072,-7529872.151154628,1,22.6501727104187,5,2,4,4,1000000.0,7,6,800000,154335.5444755877,11,3923675.86755072,4623.538685848072,-7529872.151154628,1.0,20.8107525,4623.538685848072,-7529872.151154628,1,1,4623.538685848072,-7529872.151154628,1,OPTIMAL,-9.094947017729282e-13,-9.094947017729282e-13,-9.094947017729282e-13,0,1,0,0,1,0,1,0,221602.8144070728,443205.6288141456,0.0
3,S3_tight_regulation,1001,30,4,5,3,3256.299429405968,-6630624.580047971,1,22.865265369415283,5,4,4,4,1000000.0,7,6,800000,170314.97479758697,11,3454685.1159841307,3256.299429405968,-6630624.580047971,1.0,20.4526926,3256.299429405968,-6630624.580047971,1,1,3256.299429405968,-6630624.580047971,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,195114.14351404045,390228.2870280809,0.0
3,S3_tight_regulation,1002,30,4,5,3,3860.2168397573914,-8358590.497771884,1,23.0370090007782,5,2,5,5,1000000.0,7,6,800000,170852.36084750266,12,3367755.846923311,3860.216839757392,-8358590.497771884,1.0,20.0176722,4360.216839757391,-8358090.497771884,1,1,3860.216839757392,-8358590.497771884,1,OPTIMAL,-9.094947017729282e-13,-500.0000000000009,-9.094947017729282e-13,0,1,0,1,0,0,1,0,160816.35989637772,321632.71979275544,0.0
3,S3_tight_regulation,1003,30,4,5,3,7336.039419299514,-11645643.313369712,1,22.88493704795837,5,4,5,5,1000000.0,7,6,800000,222118.87502824125,12,4692894.637471188,7336.039419299514,-11645643.313369712,1.0,20.1833714,7836.039419299514,-11645143.313369712,1,1,7336.039419299514,-11645643.313369712,1,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,224095.75678440408,448191.51356880815,0.0
3,S3_tight_regulation,1004,30,4,5,3,9605.246677729783,-12050349.72887037,1,22.57010245323181,5,4,5,5,1000000.0,7,6,800000,223720.01359080328,12,4856751.39656271,9605.246677729783,-12050349.72887037,1.0,20.0587565,9605.246677729783,-12050349.728870368,1,1,9605.246677729783,-12050349.728870368,1,OPTIMAL,1.8189894035458565e-12,1.8189894035458565e-12,1.8189894035458565e-12,0,1,0,0,1,0,1,0,231922.21106823263,463844.4221364653,0.0
3,S3_tight_regulation,1005,30,4,5,3,4682.796801026359,-11877471.39246072,1,22.985209703445435,5,2,5,5,1000000.0,8,7,800000,78691.03492680183,12,4785245.551022131,4682.796801026359,-11877471.39246072,1.0,21.3954365,4882.796801026359,-11877271.39246072,1,1,4682.796801026359,-11877471.39246072,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,228502.9651781105,457005.9303562209,0.0
3,S3_tight_regulation,1006,30,4,5,3,2829.572684091001,-6796634.60287143,1,22.83361506462097,5,1,4,4,1000000.0,7,6,800000,170451.39967997308,11,3540924.6039368967,2829.572684091001,-6796634.60287143,1.0,21.0535616,3029.572684091001,-6796434.60287143,1,1,2829.572684091001,-6796634.60287143,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,199984.2404575153,399968.4809150306,0.0
3,S3_tight_regulation,1007,30,4,5,3,1625.5633010025235,-8026769.44419563,1,22.909950256347656,5,4,5,5,1000000.0,7,6,800000,133300.83345235803,12,3233265.6937946887,1625.5633010025235,-8026769.44419563,1.0,22.1052863,1825.5633010025235,-8026569.44419563,1,1,1625.5633010025235,-8026769.44419563,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,154392.21168262756,308784.4233652551,0.0
3,S3_tight_regulation,1008,30,4,5,3,2312.6470204507987,-9779828.281827152,1,22.828261613845825,5,2,5,5,1000000.0,7,6,800000,140789.5955003614,12,3939545.924922124,2312.6470204507987,-9779828.281827152,1.0,33.948314800000006,2812.6470204507987,-9779328.281827152,1,1,2312.6470204507987,-9779828.28182715,1,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,188118.0947855308,376236.1895710616,0.0
3,S3_tight_regulation,1009,30,4,5,3,752.7616702031528,-5698052.309539529,1,22.55833959579468,5,2,4,4,1000000.0,7,6,800000,78984.75750881348,11,2967769.3488989314,752.7616702031528,-5698052.309539529,1.0,30.5904678,952.7616702031528,-5697852.309539529,1,1,752.7616702031528,-5698052.309539529,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,167611.9138591098,335223.8277182196,0.0
3,S3_tight_regulation,1010,30,4,5,3,3468.463292333053,-11233747.494592112,1,27.66061902046204,5,2,5,5,1000000.0,7,6,800000,169490.1811014389,12,4525531.44792237,3468.463292333053,-11233747.494592112,1.0,23.3901729,3468.463292333053,-11233747.494592112,1,1,3468.463292333053,-11233747.494592112,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,216100.3068823932,432200.6137647864,0.0
3,S3_tight_regulation,1011,30,4,5,3,977.2243742704636,-10502318.467246208,1,33.19537281990051,5,3,5,5,1000000.0,7,6,800000,140153.0957965659,12,4230007.295480297,977.2243742704636,-10502318.467246208,1.0,20.8774593,1177.2243742704636,-10502118.467246206,1,1,977.2243742704636,-10502318.467246206,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,201986.4556080861,403972.9112161722,0.0
3,S3_tight_regulation,1012,30,4,5,3,4736.155717159544,-10584995.609022295,1,22.210285902023315,5,1,5,5,1000000.0,7,6,800000,171863.94436272717,12,4264741.158300472,4736.155717159544,-10584995.609022295,1.0,20.901525600000003,4736.155717159544,-10584995.609022295,1,1,4736.155717159544,-10584995.609022295,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,203648.68778345105,407297.3755669021,0.0
3,S3_tight_regulation,1013,30,4,5,3,4676.733073265333,-12467912.323181393,1,22.03233027458191,5,2,5,5,1000000.0,7,6,800000,237857.11533133345,12,5023034.278326958,4676.733073265333,-12467912.323181393,1.0,21.2158802,4676.733073265333,-12467912.323181393,1,1,4676.733073265333,-12467912.323181393,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,239857.4818510511,479714.9637021022,0.0
3,S3_tight_regulation,1014,30,4,5,3,7444.660166821504,-9159839.916825049,1,23.039390325546265,5,3,5,5,1000000.0,7,6,800000,178466.89790120808,12,3691816.936351324,7444.660166821504,-9159839.916825049,1.0,23.2307317,7444.660166821504,-9159839.916825049,1,1,7444.660166821504,-9159839.916825049,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,176293.93417292056,352587.8683458411,0.0
3,S3_tight_regulation,1015,30,4,5,3,8779.262269226185,-9640766.821144933,1,21.67880153656006,5,4,5,5,1000000.0,7,6,800000,156198.72014108973,12,3886013.071825909,8779.262269226185,-9640766.821144933,1.0,20.8800106,8979.262269226185,-9640566.82114493,1,1,8779.262269226185,-9640766.82114493,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,185568.19391181067,371136.3878236213,0.0
3,S3_tight_regulation,1016,30,4,5,3,5222.347641331684,-7231123.948809896,1,21.27007102966309,5,4,4,4,1000000.0,8,7,800000,62291.09219958232,11,3768396.236910371,5222.347641331684,-7231123.948809896,1.0,21.30099,5722.347641331684,-7230623.948809895,1,1,5222.347641331684,-7231123.948809895,1,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,212833.71460150668,425667.42920301337,0.0
3,S3_tight_regulation,1017,30,4,5,3,4720.68815699703,-7964217.732122674,1,22.616621732711792,5,2,5,5,1000000.0,7,6,800000,130370.57889622368,12,3209257.124033212,4720.68815699703,-7964217.732122674,1.0,21.2606456,4720.68815699703,-7964217.732122674,1,1,4720.68815699703,-7964217.732122674,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,153248.81577460907,306497.63154921815,0.0
3,S3_tight_regulation,1018,30,4,5,3,2749.3594913767165,-10685325.153377973,1,21.027552843093872,5,3,5,5,1000000.0,7,6,800000,97137.19565944788,12,4304387.882452432,2749.3594913767165,-10685325.153377973,1.0,21.9183532,2949.3594913767165,-10685125.153377973,1,1,2749.3594913767165,-10685325.153377973,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,205539.89447825676,411079.7889565135,0.0
3,S3_tight_regulation,1019,30,4,5,3,5866.78144750873,-10702668.184334096,1,20.644794464111328,5,2,5,5,1000000.0,7,6,800000,105650.68740638392,12,4312564.20177282,5866.78144750873,-10702668.184334096,1.0,22.230174,5866.78144750873,-10702668.184334096,1,1,5866.78144750873,-10702668.184334096,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,205933.3647265693,411866.7294531386,0.0
3,S3_tight_regulation,1000,40,4,5,3,9204.504413159531,-22274764.95524327,1,21.104960441589355,5,3,6,6,1000000.0,7,6,800000,272712.324126386,13,6582632.605011782,9204.504413159531,-22274764.95524327,1.0,22.3539356,9704.504413159531,-22274264.95524327,1,1,9204.504413159531,-22274764.95524327,1,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,301134.72242778965,602269.4448555793,0.0
3,S3_tight_regulation,1001,40,4,5,3,6253.7219823642845,-19338885.660593238,1,20.70612072944641,5,1,6,6,1000000.0,7,6,800000,296727.2845348314,13,5714539.72817997,6253.7219823642845,-19338885.66059324,1.0,21.4912378,6453.7219823642845,-19338685.66059324,1,1,6253.7219823642845,-19338885.66059324,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,261420.80246723775,522841.6049344756,0.0
3,S3_tight_regulation,1002,40,4,5,3,4737.355193124434,-14559985.791970992,1,20.75383996963501,5,1,6,6,1000000.0,7,6,800000,236462.89847883323,13,4302402.2721609445,4737.355193124434,-14559985.791970992,1.0,20.809518200000003,4737.355193124434,-14559985.791970992,1,1,4737.355193124434,-14559985.791970992,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,196820.5830697853,393641.16613957065,0.0
3,S3_tight_regulation,1003,40,4,5,3,8610.476144498634,-20712701.11361301,1,21.183713912963867,5,3,6,6,1000000.0,7,6,800000,313862.2225386573,13,6121024.566457716,8610.476144498634,-20712701.11361301,1.0,22.6061477,8810.476144498634,-20712501.11361301,1,1,8610.476144498634,-20712701.11361301,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,280017.7241859122,560035.4483718243,0.0
3,S3_tight_regulation,1004,40,4,5,3,11712.04470634438,-22954550.960945696,1,20.665886402130127,5,4,6,6,1000000.0,7,6,800000,338549.93298747943,13,6784138.158714863,11712.04470634438,-22954550.960945696,1.0,21.1915783,11912.04470634438,-22954350.960945696,1,1,11712.04470634438,-22954550.960945696,1,OPTIMAL,-1.8189894035458565e-12,-200.00000000000185,-1.8189894035458565e-12,0,1,0,1,0,0,1,0,310354.9054817843,620709.8109635686,0.0
3,S3_tight_regulation,1005,40,4,5,3,5210.990064709531,-23076621.715256546,1,20.87194037437439,5,3,6,6,1000000.0,8,7,800000,121471.31098683854,13,6818404.011200734,5210.990064709531,-23076621.715256546,1.0,21.8449245,5410.990064709531,-23076421.715256546,1,1,5210.990064709531,-23076621.715256546,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,311916.65818001697,623833.3163600339,0.0
3,S3_tight_regulation,1006,40,4,5,3,3722.00594885011,-18031149.96520716,1,20.87662672996521,5,4,6,6,1000000.0,7,6,800000,270109.20205885544,13,5327527.016072306,3722.00594885011,-18031149.96520716,1.0,22.0964622,3722.00594885011,-18031149.96520716,1,1,3722.00594885011,-18031149.96520716,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,243714.4860967028,487428.9721934056,0.0
3,S3_tight_regulation,1007,40,4,5,3,6800.917245501991,-16887833.880656637,1,20.844340562820435,5,1,6,6,1000000.0,7,6,800000,222908.4681323049,13,4990633.748402752,6800.917245501991,-16887833.880656637,1.0,21.755449,6800.917245501991,-16887833.880656637,1,1,6800.917245501991,-16887833.880656637,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,228305.87564732615,456611.7512946524,0.0
3,S3_tight_regulation,1008,40,4,5,3,2606.8013045624457,-17261720.512041844,1,20.50329852104187,5,4,6,6,1000000.0,7,6,800000,225718.59415979235,13,5099924.545691638,2606.8013045624457,-17261720.512041844,1.0,21.9707443,2606.8013045624457,-17261720.51204184,1,1,2606.8013045624457,-17261720.51204184,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,233301.720450627,466603.440901254,0.0
3,S3_tight_regulation,1009,40,4,5,3,2109.644553201242,-17434110.636513673,1,20.88040018081665,5,4,6,6,1000000.0,7,6,800000,144381.78309909743,13,5150712.5013660975,2109.644553201242,-17434110.636513673,1.0,21.131345600000003,2109.644553201242,-17434110.636513673,1,1,2109.644553201242,-17434110.636513673,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,235624.59839279563,471249.1967855913,0.0
3,S3_tight_regulation,1010,40,4,5,3,3797.749330373266,-21529661.056988563,1,20.42564821243286,5,4,6,6,1000000.0,7,6,800000,258091.0807725304,13,6361031.415614839,3797.749330373266,-21529661.056988563,1.0,20.9036803,4297.749330373265,-21529161.056988563,1,1,3797.749330373266,-21529661.056988563,1,OPTIMAL,-4.547473508864641e-13,-500.0,-4.547473508864641e-13,0,1,0,1,0,0,1,0,290992.6865718775,581985.373143755,0.0
3,S3_tight_regulation,1011,40,4,5,3,1761.8811099674522,-20712594.705648206,1,20.53678607940674,5,3,6,6,1000000.0,7,6,800000,219645.36342660905,13,6119102.564762402,1761.8811099674522,-20712594.705648206,1.0,21.3199331,1761.8811099674522,-20712594.705648206,1,1,1761.8811099674522,-20712594.705648206,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,279923.7376588942,559847.4753177884,0.0
3,S3_tight_regulation,1012,40,4,5,3,6092.218483748205,-20329950.962401256,1,20.6719388961792,5,4,6,6,1000000.0,7,6,800000,262264.5759417573,13,6007262.436799409,6092.218483748205,-20329950.962401256,1.0,21.0143184,6292.218483748205,-20329750.96240126,1,1,6092.218483748205,-20329950.962401256,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,274811.39433628385,549622.7886725677,0.0
3,S3_tight_regulation,1013,40,4,5,3,8109.224919713601,-25525259.595700704,1,20.32977533340454,5,2,6,6,1000000.0,7,6,800000,386937.7500719103,13,7542548.045852089,8109.224919713601,-25525259.595700704,1.0,23.1961092,8109.224919713601,-25525259.595700704,1,1,8109.224919713601,-25525259.595700704,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,345045.52460297855,690091.0492059571,0.0
3,S3_tight_regulation,1014,40,4,5,3,8179.284191427885,-17926888.083964545,1,20.44778847694397,5,2,6,6,1000000.0,7,6,800000,277455.37209187937,13,5297957.775219175,8179.284191427885,-17926888.083964545,1.0,21.0422633,8379.284191427885,-17926688.08396455,1,1,8179.284191427885,-17926888.083964545,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,242365.775245351,484731.550490702,0.0
3,S3_tight_regulation,1015,40,4,5,3,10936.1451741963,-18604161.067185093,1,20.56926989555359,5,2,6,6,1000000.0,7,6,800000,265587.3294593961,13,5498789.782322413,10936.1451741963,-18604161.067185093,1.0,20.5507257,10936.1451741963,-18604161.067185093,1,1,10936.1451741963,-18604161.067185093,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,251555.36773458496,503110.7354691699,0.0
3,S3_tight_regulation,1016,40,4,5,3,6217.034661653201,-21339810.59436877,1,20.184149742126465,5,4,6,6,1000000.0,7,6,800000,208001.75233084112,13,6305616.160033932,6217.034661653201,-21339810.59436877,1.0,22.1807857,6217.034661653201,-21339810.59436877,1,1,6217.034661653201,-21339810.59436877,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,288459.8328247355,576919.665649471,0.0
3,S3_tight_regulation,1017,40,4,5,3,5289.424943522923,-16057705.450562594,1,20.32077193260193,5,2,6,6,1000000.0,7,6,800000,208823.26171058023,13,4744991.013757839,5289.424943522923,-16057705.450562594,1.0,24.6419965,5289.424943522923,-16057705.450562594,1,1,5289.424943522923,-16057705.450562594,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,217067.4983176503,434134.9966353006,0.0
3,S3_tight_regulation,1018,40,4,5,3,5519.15252298487,-21776391.214592613,1,21.10586714744568,5,3,6,6,1000000.0,8,7,800000,157309.71380463385,13,6434392.350535544,5519.15252298487,-21776391.214592613,1.0,21.1495102,6019.15252298487,-21775891.214592613,1,1,5519.15252298487,-21776391.214592613,1,OPTIMAL,0.0,-500.0,0.0,0,1,0,1,0,0,1,0,294350.1400961567,588700.2801923134,0.0
3,S3_tight_regulation,1019,40,4,5,3,6178.874057459274,-19379641.45455413,1,20.245270013809204,5,3,6,6,1000000.0,7,6,800000,151984.65775713822,13,5726558.5972321415,6178.874057459274,-19379641.45455413,1.0,20.7761382,6178.874057459274,-19379641.45455413,1,1,6178.874057459274,-19379641.45455413,1,OPTIMAL,0.0,0.0,0.0,0,1,0,0,1,0,1,0,261970.54498123768,523941.08996247535,0.0
3,S3_tight_regulation,1000,50,4,5,3,8116.308044358982,-39040644.9859376,1,20.854236125946045,5,2,7,7,1000000.0,7,6,800000,396709.07573686127,15,9080362.690545836,8116.308044358982,-35555418.56807764,1.0,20.8682874,9590.878653817656,-35553943.99746819,1,1,8116.308044358982,-35555418.56807764,1,OPTIMAL,0.0,-1474.570609458673,0.0,0,1,0,1,0,0,1,0,355635.34876121994,782397.7672746839,0.0
3,S3_tight_regulation,1001,50,4,5,3,5257.205725182366,-36741530.16954129,1,20.606757640838623,5,3,7,7,1000000.0,7,6,800000,467904.9843891165,15,8545107.034492496,5257.205725182366,-33461762.26173062,1.0,21.7152307,5457.205725182366,-33461562.26173062,1,1,5257.205725182366,-33461762.26173062,1,OPTIMAL,0.0,-200.0,0.0,0,1,0,1,0,0,1,0,334670.194674558,736274.4282840277,0.0
3,S3_tight_regulation,1002,50,4,5,3,2740.2997043486284,-23687730.375206884,1,20.38332438468933,5,1,6,6,1000000.0,7,6,800000,387180.7475865626,14,6520760.332599986,2740.2997043486284,-21587097.50748077,1.0,20.8093689,5537.355193124434,-21584300.451992,1,1,2740.2997043486284,-21587097.50748077,1,OPTIMAL,0.0,-2797.0554887758053,0.0,0,1,0,1,0,0,1,0,291754.564961961,641860.0429163142,0.0
3,S3_tight_regulation,1003,50,4,5,3,8947.596004866642,-36901441.84992349,1,20.31335592269897,5,3,7,7,1000000.0,7,6,800000,464112.3495882093,15,8583078.278259503,8947.596004866642,-33607071.93580602,1.0,20.8998063,9991.591725025932,-33606027.94008586,1,1,8947.596004866642,-33607071.93580602,1,OPTIMAL,0.0,-1043.9957201592897,0.0,0,1,0,1,0,0,1,0,336160.19531810883,739552.4296998394,0.0
3,S3_tight_regulation,1004,50,4,5,3,7678.480515738011,-30731211.541624367,1,20.79442000389099,5,3,6,6,1000000.0,7,6,800000,456141.8023801111,14,8460747.450813673,7678.480515738011,-28005595.67759224,1.0,21.1723713,10928.909821450085,-28002345.24828653,1,1,7678.480515738011,-28005595.67759224,1,OPTIMAL,0.0,-3250.429305712074,0.0,0,1,0,1,0,0,1,0,378557.7588933511,832827.0695653724,0.0
3,S3_tight_regulation,1005,50,4,5,3,3919.745826274897,-27295497.778761573,1,20.53703284263611,5,4,6,6,1000000.0,7,6,800000,371205.5764113634,14,7496885.173107659,3919.745826274897,-27295497.778761573,1.0,21.0337273,4604.943773713418,-27294812.58081413,1,1,3919.745826274897,-27295497.778761573,1,OPTIMAL,0.0,-685.1979474385207,0.0,0,1,0,1,0,0,1,0,368911.0476295655,737822.095259131,0.0
3,S3_tight_regulation,1006,50,4,5,3,4527.281028482968,-31605551.61263071,1,20.79499840736389,5,2,7,7,1000000.0,7,6,800000,392296.4100686922,15,7338083.994554996,4527.281028482968,-31605551.61263071,1.0,20.830607,6858.787050583425,-31603220.106608607,1,1,4527.281028482968,-31605551.61263071,1,OPTIMAL,0.0,-2331.506022100457,0.0,0,1,0,1,0,0,1,0,316100.788936592,632201.577873184,0.0
3,S3_tight_regulation,1007,50,4,5,3,3920.445988444779,-31145074.083032016,1,20.45089626312256,5,3,7,7,1000000.0,7,6,800000,340552.5253325786,15,7231014.240702565,3920.445988444779,-31145074.083032016,1.0,20.8329785,8672.02801116433,-31140322.501009293,1,1,3920.445988444779,-31145074.083032016,1,OPTIMAL,0.0,-4751.582022719551,0.0,0,1,0,1,0,0,1,0,311489.9452902046,622979.8905804092,0.0
3,S3_tight_regulation,1008,50,4,5,3,3003.8028256555763,-28983438.538620003,1,20.71627378463745,5,2,7,7,1000000.0,7,6,800000,314032.7910652878,15,6729070.083516374,2854.9836448210262,-28983587.35780084,1.0,21.0737732,3245.6805202037813,-28983196.66092545,1,1,2854.9836448210262,-28983587.35780084,1,OPTIMAL,148.81918083455002,-241.877694548205,148.81918083455002,0,0,1,1,0,0,0,1,289864.4234144566,579728.8468289132,0.0
3,S3_tight_regulation,1009,50,4,5,3,734.7501482064017,-23019126.565054223,1,20.679118633270264,5,3,6,6,1000000.0,7,6,800000,191414.0167418032,14,6321698.053494661,734.7501482064017,-23019126.565054223,1.0,20.8666979,934.7501482064016,-23018926.565054223,1,1,734.7501482064017,-23019126.565054223,1,OPTIMAL,0.0,-199.9999999999999,0.0,0,1,0,1,0,0,1,0,311079.20696219493,622158.4139243899,0.0
3,S3_tight_regulation,1010,50,4,5,3,3797.749330373266,-27428940.07695979,1,20.525490522384644,5,1,6,6,1000000.0,7,6,800000,330171.3782812434,14,7533491.6271964125,3797.749330373266,-27428940.07695979,1.0,21.260703900000003,4104.340092294194,-27428633.486197863,1,1,3797.749330373266,-27428940.07695979,1,OPTIMAL,-4.547473508864641e-13,-306.59076192092834,-4.547473508864641e-13,0,1,0,1,0,0,1,0,370712.6733282454,741425.3466564908,0.0
