scenario,seed,N,status_code,status_name,energy_total,raw_objective,penE_total,qterm_total_signed,mip_gap,runtime_sec,gurobi_runtime_sec,Rmin,affordability_enabled,is_feasible,energy_decomp_error,index_map_file,qubo_file,enforce_onehot
S2_risk_adjusted,1004,40,2,OPTIMAL,-8108550.7263966035,1822806.2490204957,620709.8109635686,-9931356.975417098,0.0,0.011330600000000024,0.010999917984008789,4,False,False,1.1485684754781738e-16,index_map_S2_risk_adjusted_N40.json,qubo_Q_S2_risk_adjusted_N40.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-16709563.895864606,2218324.04880295,757115.5177867021,-18927887.944667555,0.0,0.011726099999999962,0.011999845504760742,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-17315256.310093965,2218324.04880295,757115.5177867021,-19533580.358896915,0.0,0.010124299999999975,0.010999917984008789,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-17618102.517208643,2218324.04880295,757115.5177867021,-19836426.566011596,0.0,0.011052700000000026,0.009000062942504883,5,False,False,2.1144673751462182e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-14892486.65317652,2218324.04880295,681403.966008032,-17110810.70197947,0.0,0.010936799999999969,0.009999990463256836,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-18526641.138552696,2218324.04880295,832827.0695653724,-20744965.187355638,0.0,0.011944699999999975,0.01100015640258789,5,False,False,4.021549584300886e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-16931187.500081494,1996700.4445860607,757115.5177867021,-18927887.944667555,0.0,0.011869899999999989,0.011999845504760742,5,False,False,0.0,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S2_risk_adjusted,1004,50,2,OPTIMAL,-16487940.291647714,2439947.65301984,757115.5177867021,-18927887.944667555,0.0,0.013045799999999996,0.013000011444091797,5,False,False,1.1297015371741224e-16,index_map_S2_risk_adjusted_N50.json,qubo_Q_S2_risk_adjusted_N50.npz,True
S3_tight_regulation,1004,20,2,OPTIMAL,-2811465.52401351,2417.0936880736845,0.0,-2813882.617701584,0.0,0.0047247999999999735,0.003999948501586914,3,False,True,1.6562937846130302e-16,index_map_S3_tight_regulation_N20.json,qubo_Q_S3_tight_regulation_N20.npz,True
S3_tight_regulation,1004,30,2,OPTIMAL,-12050349.728870368,9605.246677729785,0.0,-12059954.975548098,0.0,0.0054398999999999975,0.005000114440917969,5,False,True,0.0,index_map_S3_tight_regulation_N30.json,qubo_Q_S3_tight_regulation_N30.npz,True
S3_tight_regulation,1004,40,2,OPTIMAL,-22954550.960945696,11712.044706344379,0.0,-22966263.005652037,0.0,0.0056346999999999925,0.006000041961669922,6,False,True,1.6228983545790247e-16,index_map_S3_tight_regulation_N40.json,qubo_Q_S3_tight_regulation_N40.npz,True
S3_tight_regulation,1004,50,2,OPTIMAL,-28005595.67759224,7678.480515738011,0.0,-28013274.15810798,0.0,0.012122800000000045,0.01100015640258789,6,False,True,1.330194987226279e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1004,50,2,OPTIMAL,-28611288.091821603,7678.480515738011,0.0,-28618966.57233734,0.0,0.011902799999999991,0.01100015640258789,6,False,True,0.0,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1004,50,2,OPTIMAL,-28914134.298936278,7678.480515738011,0.0,-28921812.779452022,0.0,0.01175339999999997,0.012000083923339844,6,False,True,2.5767953208953335e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1004,50,2,OPTIMAL,-25279979.81356012,7678.480515738011,0.0,-25287658.294075854,0.0,0.011466699999999996,0.010999917984008789,6,False,True,1.4736128453962125e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S3_tight_regulation,1004,50,2,OPTIMAL,-30731211.541624367,7678.480515738011,0.0,-30738890.022140108,0.0,0.01092719999999997,0.010000228881835938,6,False,True,1.2122171927443006e-16,index_map_S3_tight_regulation_N50.json,qubo_Q_S3_tight_regulation_N50.npz,True
S4_affordability,1004,20,2,OPTIMAL,-1407245.8272024295,-304.5183516374277,0.0,-1406941.3088507918,0.0,0.006901099999999993,0.006000041961669922,2,True,True,1.6545129440300512e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
S4_affordability,1004,30,2,OPTIMAL,-4636379.877874318,2064.3434903345847,0.0,-4638444.221364653,0.0,0.010700600000000005,0.009999990463256836,3,True,True,2.0087279281405005e-16,index_map_S4_affordability_N30.json,qubo_Q_S4_affordability_N30.npz,True
S4_affordability,1004,40,2,OPTIMAL,-10547895.644861719,4171.141518949178,0.0,-10552066.786380667,0.0,0.01279459999999999,0.012000083923339844,4,True,True,0.0,index_map_S4_affordability_N40.json,qubo_Q_S4_affordability_N40.npz,True
S4_affordability,1004,50,2,OPTIMAL,-19680046.59397823,4956.868476026899,0.0,-19685003.46245426,0.0,0.013361400000000023,0.01399993896484375,5,True,True,1.8929275805687327e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,50,2,OPTIMAL,-20285739.008207593,4956.868476026899,0.0,-20290695.87668362,0.0,0.0136926,0.013000011444091797,5,True,True,0.0,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,50,2,OPTIMAL,-20588585.215322267,4956.868476026899,0.0,-20593542.0837983,0.0,0.014681100000000002,0.01399993896484375,5,True,True,3.618791927178667e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,50,2,OPTIMAL,-17787257.799511477,4956.868476026899,0.0,-17792214.667987503,0.0,0.01419490000000001,0.01399993896484375,5,True,True,0.0,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,50,2,OPTIMAL,-21572835.388444986,4956.868476026899,0.0,-21577792.256921016,0.0,0.0133741,0.013000011444091797,5,True,True,1.7268431485169e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,50,2,OPTIMAL,-19680046.59397823,4956.868476026899,0.0,-19685003.46245426,0.0,0.01385019999999998,0.013000011444091797,5,True,True,1.8929275805687327e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,50,2,OPTIMAL,-19680046.59397823,4956.868476026899,0.0,-19685003.46245426,0.0,0.014720399999999967,0.015000104904174805,5,True,True,1.8929275805687327e-16,index_map_S4_affordability_N50.json,qubo_Q_S4_affordability_N50.npz,True
S4_affordability,1004,20,2,OPTIMAL,-1407245.8272024295,-304.5183516374277,0.0,-1406941.3088507918,0.0,0.007785399968270212,0.006999969482421875,2,True,True,1.6545129440300512e-16,index_map_S4_affordability_N20.json,qubo_Q_S4_affordability_N20.npz,True
